filename,label
cropped_1241_sperm_morph_293_resized_ud.jpeg,N
cropped_1242_sperm_morph_293_resized_lr_ud.jpeg,N
cropped_1255_sperm_morph_296_resized_lr.jpeg,N
cropped_1256_sperm_morph_296_resized_ud.jpeg,N
cropped_1257_sperm_morph_296_resized_lr_ud.jpeg,N
cropped_1261_sperm_morph_297_resized_lr.jpeg,N
cropped_1262_sperm_morph_297_resized_ud.jpeg,N
cropped_1263_sperm_morph_297_resized_lr_ud.jpeg,N
cropped_1273_sperm_morph_300_resized_lr.jpeg,N
cropped_1274_sperm_morph_300_resized_ud.jpeg,N
cropped_1275_sperm_morph_300_resized_lr_ud.jpeg,N
cropped_1279_sperm_morph_302_resized_lr.jpeg,N
cropped_1280_sperm_morph_302_resized_ud.jpeg,N
cropped_1281_sperm_morph_302_resized_lr_ud.jpeg,N
cropped_1291_sperm_morph_304_resized_lr.jpeg,N
cropped_1292_sperm_morph_304_resized_ud.jpeg,N
cropped_1293_sperm_morph_304_resized_lr_ud.jpeg,N
cropped_1297_sperm_morph_305_resized_lr.jpeg,N
cropped_1298_sperm_morph_305_resized_ud.jpeg,N
cropped_1299_sperm_morph_305_resized_lr_ud.jpeg,N
cropped_1318_sperm_morph_309_resized_lr.jpeg,N
cropped_1319_sperm_morph_309_resized_ud.jpeg,N
cropped_1320_sperm_morph_309_resized_lr_ud.jpeg,N
cropped_1324_sperm_morph_310_resized_lr.jpeg,N
cropped_1325_sperm_morph_310_resized_ud.jpeg,N
cropped_1326_sperm_morph_310_resized_lr_ud.jpeg,N
cropped_1330_sperm_morph_311_resized_lr.jpeg,N
cropped_1331_sperm_morph_311_resized_ud.jpeg,N
cropped_1332_sperm_morph_311_resized_lr_ud.jpeg,N
cropped_1342_sperm_morph_313_resized_lr.jpeg,N
cropped_1343_sperm_morph_313_resized_ud.jpeg,N
cropped_1344_sperm_morph_313_resized_lr_ud.jpeg,N
cropped_1345_sperm_morph_313_resized_lr.jpeg,N
cropped_1346_sperm_morph_313_resized_ud.jpeg,N
cropped_1347_sperm_morph_313_resized_lr_ud.jpeg,N
cropped_1348_sperm_morph_314_resized_lr.jpeg,N
cropped_1349_sperm_morph_314_resized_ud.jpeg,N
cropped_1350_sperm_morph_314_resized_lr_ud.jpeg,N
cropped_1351_sperm_morph_314_resized_lr.jpeg,N
cropped_1352_sperm_morph_314_resized_ud.jpeg,N
cropped_1353_sperm_morph_314_resized_lr_ud.jpeg,N
cropped_1354_sperm_morph_315_resized_lr.jpeg,N
cropped_1355_sperm_morph_315_resized_ud.jpeg,N
cropped_1356_sperm_morph_315_resized_lr_ud.jpeg,N
cropped_1357_sperm_morph_316_resized_lr.jpeg,N
cropped_1358_sperm_morph_316_resized_ud.jpeg,N
cropped_1359_sperm_morph_316_resized_lr_ud.jpeg,N
cropped_1369_sperm_morph_317_resized_lr.jpeg,N
cropped_1370_sperm_morph_317_resized_ud.jpeg,N
cropped_1371_sperm_morph_317_resized_lr_ud.jpeg,N
cropped_1372_sperm_morph_317_resized_lr.jpeg,N
cropped_1373_sperm_morph_317_resized_ud.jpeg,N
cropped_1374_sperm_morph_317_resized_lr_ud.jpeg,N
cropped_1393_sperm_morph_321_resized_lr.jpeg,N
cropped_1394_sperm_morph_321_resized_ud.jpeg,N
cropped_1395_sperm_morph_321_resized_lr_ud.jpeg,N
cropped_139_sperm_morph_42_resized_lr.jpeg,N
cropped_140_sperm_morph_42_resized_ud.jpeg,N
cropped_1417_sperm_morph_325_resized_lr.jpeg,N
cropped_1418_sperm_morph_325_resized_ud.jpeg,N
cropped_1419_sperm_morph_325_resized_lr_ud.jpeg,N
cropped_141_sperm_morph_42_resized_lr_ud.jpeg,N
cropped_1438_sperm_morph_328_resized_lr.jpeg,N
cropped_1439_sperm_morph_328_resized_ud.jpeg,N
cropped_1440_sperm_morph_328_resized_lr_ud.jpeg,N
cropped_1441_sperm_morph_329_resized_lr.jpeg,N
cropped_1442_sperm_morph_329_resized_ud.jpeg,N
cropped_1443_sperm_morph_329_resized_lr_ud.jpeg,N
cropped_1444_sperm_morph_330_resized_lr.jpeg,N
cropped_1445_sperm_morph_330_resized_ud.jpeg,N
cropped_1446_sperm_morph_330_resized_lr_ud.jpeg,N
cropped_1453_sperm_morph_332_resized_lr.jpeg,N
cropped_1454_sperm_morph_332_resized_ud.jpeg,N
cropped_1455_sperm_morph_332_resized_lr_ud.jpeg,N
cropped_1471_sperm_morph_335_resized_lr.jpeg,N
cropped_1472_sperm_morph_335_resized_ud.jpeg,N
cropped_1473_sperm_morph_335_resized_lr_ud.jpeg,N
cropped_1480_sperm_morph_336_resized_lr.jpeg,N
cropped_1481_sperm_morph_336_resized_ud.jpeg,N
cropped_1482_sperm_morph_336_resized_lr_ud.jpeg,N
cropped_1483_sperm_morph_336_resized_lr.jpeg,N
cropped_1484_sperm_morph_336_resized_ud.jpeg,N
cropped_1485_sperm_morph_336_resized_lr_ud.jpeg,N
cropped_1489_sperm_morph_337_resized_lr.jpeg,N
cropped_148_sperm_morph_43_resized_lr.jpeg,N
cropped_1490_sperm_morph_337_resized_ud.jpeg,N
cropped_1491_sperm_morph_337_resized_lr_ud.jpeg,N
cropped_1492_sperm_morph_338_resized_lr.jpeg,N
cropped_1493_sperm_morph_338_resized_ud.jpeg,N
cropped_1494_sperm_morph_338_resized_lr_ud.jpeg,N
cropped_1495_sperm_morph_339_resized_lr.jpeg,N
cropped_1496_sperm_morph_339_resized_ud.jpeg,N
cropped_1497_sperm_morph_339_resized_lr_ud.jpeg,N
cropped_149_sperm_morph_43_resized_ud.jpeg,N
cropped_150_sperm_morph_43_resized_lr_ud.jpeg,N
cropped_1510_sperm_morph_341_resized_lr.jpeg,N
cropped_1511_sperm_morph_341_resized_ud.jpeg,N
cropped_1512_sperm_morph_341_resized_lr_ud.jpeg,N
cropped_1513_sperm_morph_342_resized_lr.jpeg,N
cropped_1514_sperm_morph_342_resized_ud.jpeg,N
cropped_1515_sperm_morph_342_resized_lr_ud.jpeg,N
cropped_1516_sperm_morph_343_resized_lr.jpeg,N
cropped_1517_sperm_morph_343_resized_ud.jpeg,N
cropped_1518_sperm_morph_343_resized_lr_ud.jpeg,N
cropped_1525_sperm_morph_344_resized_lr.jpeg,N
cropped_1526_sperm_morph_344_resized_ud.jpeg,N
cropped_1527_sperm_morph_344_resized_lr_ud.jpeg,N
cropped_1531_sperm_morph_346_resized_lr.jpeg,N
cropped_1532_sperm_morph_346_resized_ud.jpeg,N
cropped_1533_sperm_morph_346_resized_lr_ud.jpeg,N
cropped_1543_sperm_morph_348_resized_lr.jpeg,N
cropped_1544_sperm_morph_348_resized_ud.jpeg,N
cropped_1545_sperm_morph_348_resized_lr_ud.jpeg,N
cropped_1549_sperm_morph_349_resized_lr.jpeg,N
cropped_1550_sperm_morph_349_resized_ud.jpeg,N
cropped_1551_sperm_morph_349_resized_lr_ud.jpeg,N
cropped_1558_sperm_morph_351_resized_lr.jpeg,N
cropped_1559_sperm_morph_351_resized_ud.jpeg,N
cropped_1560_sperm_morph_351_resized_lr_ud.jpeg,N
cropped_1561_sperm_morph_352_resized_lr.jpeg,N
cropped_1562_sperm_morph_352_resized_ud.jpeg,N
cropped_1563_sperm_morph_352_resized_lr_ud.jpeg,N
cropped_1579_sperm_morph_355_resized_lr.jpeg,N
cropped_1580_sperm_morph_355_resized_ud.jpeg,N
cropped_1581_sperm_morph_355_resized_lr_ud.jpeg,N
cropped_1582_sperm_morph_356_resized_lr.jpeg,N
cropped_1583_sperm_morph_356_resized_ud.jpeg,N
cropped_1584_sperm_morph_356_resized_lr_ud.jpeg,N
cropped_1585_sperm_morph_357_resized_lr.jpeg,N
cropped_1586_sperm_morph_357_resized_ud.jpeg,N
cropped_1587_sperm_morph_357_resized_lr_ud.jpeg,N
cropped_1591_sperm_morph_359_resized_lr.jpeg,N
cropped_1592_sperm_morph_359_resized_ud.jpeg,N
cropped_1593_sperm_morph_359_resized_lr_ud.jpeg,N
cropped_1609_sperm_morph_363_resized_lr.jpeg,N
cropped_1610_sperm_morph_363_resized_ud.jpeg,N
cropped_1611_sperm_morph_363_resized_lr_ud.jpeg,N
cropped_1612_sperm_morph_363_resized_lr.jpeg,N
cropped_1613_sperm_morph_363_resized_ud.jpeg,N
cropped_1614_sperm_morph_363_resized_lr_ud.jpeg,N
cropped_1618_sperm_morph_364_resized_lr.jpeg,N
cropped_1619_sperm_morph_364_resized_ud.jpeg,N
cropped_1620_sperm_morph_364_resized_lr_ud.jpeg,N
cropped_1630_sperm_morph_366_resized_lr.jpeg,N
cropped_1631_sperm_morph_366_resized_ud.jpeg,N
cropped_1632_sperm_morph_366_resized_lr_ud.jpeg,N
cropped_1636_sperm_morph_367_resized_lr.jpeg,N
cropped_1637_sperm_morph_367_resized_ud.jpeg,N
cropped_1638_sperm_morph_367_resized_lr_ud.jpeg,N
cropped_1639_sperm_morph_368_resized_lr.jpeg,N
cropped_1640_sperm_morph_368_resized_ud.jpeg,N
cropped_1641_sperm_morph_368_resized_lr_ud.jpeg,N
cropped_1642_sperm_morph_369_resized_lr.jpeg,N
cropped_1643_sperm_morph_369_resized_ud.jpeg,N
cropped_1644_sperm_morph_369_resized_lr_ud.jpeg,N
cropped_16_sperm_morph_06_resized_lr.jpeg,N
cropped_172_sperm_morph_49_resized_lr.jpeg,N
cropped_173_sperm_morph_49_resized_ud.jpeg,N
cropped_174_sperm_morph_49_resized_lr_ud.jpeg,N
cropped_17_sperm_morph_06_resized_ud.jpeg,N
cropped_1804_sperm_morph_417_resized_lr.jpeg,N
cropped_1805_sperm_morph_417_resized_ud.jpeg,N
cropped_1806_sperm_morph_417_resized_lr_ud.jpeg,N
cropped_1843_sperm_morph_resized_lr.jpeg,N
cropped_1844_sperm_morph_resized_ud.jpeg,N
cropped_1845_sperm_morph_resized_lr_ud.jpeg,N
cropped_1858_sperm_morph_429_resized_lr.jpeg,N
cropped_1859_sperm_morph_429_resized_ud.jpeg,N
cropped_1860_sperm_morph_429_resized_lr_ud.jpeg,N
cropped_1882_sperm_morph_437_resized_lr.jpeg,N
cropped_1883_sperm_morph_437_resized_ud.jpeg,N
cropped_1884_sperm_morph_437_resized_lr_ud.jpeg,N
cropped_1891_sperm_morph_440_resized_lr.jpeg,N
cropped_1892_sperm_morph_440_resized_ud.jpeg,N
cropped_1893_sperm_morph_440_resized_lr_ud.jpeg,N
cropped_18_sperm_morph_06_resized_lr_ud.jpeg,N
cropped_1903_sperm_morph_444_resized_lr.jpeg,N
cropped_1904_sperm_morph_444_resized_ud.jpeg,N
cropped_1905_sperm_morph_444_resized_lr_ud.jpeg,N
cropped_1912_sperm_morph_446_resized_lr.jpeg,N
cropped_1913_sperm_morph_446_resized_ud.jpeg,N
cropped_1914_sperm_morph_446_resized_lr_ud.jpeg,N
cropped_1915_sperm_morph_447_resized_lr.jpeg,N
cropped_1916_sperm_morph_447_resized_ud.jpeg,N
cropped_1917_sperm_morph_447_resized_lr_ud.jpeg,N
cropped_1942_sperm_morph_452_resized_lr.jpeg,N
cropped_1943_sperm_morph_452_resized_ud.jpeg,N
cropped_1944_sperm_morph_452_resized_lr_ud.jpeg,N
cropped_1951_sperm_morph_454_resized_lr.jpeg,N
cropped_1952_sperm_morph_454_resized_ud.jpeg,N
cropped_1953_sperm_morph_454_resized_lr_ud.jpeg,N
cropped_1963_sperm_morph_457_resized_lr.jpeg,N
cropped_1964_sperm_morph_457_resized_ud.jpeg,N
cropped_1965_sperm_morph_457_resized_lr_ud.jpeg,N
cropped_1975_sperm_morph_459_resized_lr.jpeg,N
cropped_1976_sperm_morph_459_resized_ud.jpeg,N
cropped_1977_sperm_morph_459_resized_lr_ud.jpeg,N
cropped_1996_sperm_morph_463_resized_lr.jpeg,N
cropped_1997_sperm_morph_463_resized_ud.jpeg,N
cropped_1998_sperm_morph_463_resized_lr_ud.jpeg,N
cropped_19_sperm_morph_07_resized_lr.jpeg,N
cropped_202_sperm_morph_54_resized_lr.jpeg,N
cropped_203_sperm_morph_54_resized_ud.jpeg,N
cropped_2047_sperm_morph_475_resized_lr.jpeg,N
cropped_2048_sperm_morph_475_resized_ud.jpeg,N
cropped_2049_sperm_morph_475_resized_lr_ud.jpeg,N
cropped_204_sperm_morph_54_resized_lr_ud.jpeg,N
cropped_2053_sperm_morph_477_resized_lr.jpeg,N
cropped_2054_sperm_morph_477_resized_ud.jpeg,N
cropped_2055_sperm_morph_477_resized_lr_ud.jpeg,N
cropped_2092_sperm_morph_489_resized_lr.jpeg,N
cropped_2093_sperm_morph_489_resized_ud.jpeg,N
cropped_2094_sperm_morph_489_resized_lr_ud.jpeg,N
cropped_2095_sperm_morph_490_resized_lr.jpeg,N
cropped_2096_sperm_morph_490_resized_ud.jpeg,N
cropped_2097_sperm_morph_490_resized_lr_ud.jpeg,N
cropped_20_sperm_morph_07_resized_ud.jpeg,N
cropped_2116_sperm_morph_498_resized_lr.jpeg,N
cropped_2117_sperm_morph_498_resized_ud.jpeg,N
cropped_2118_sperm_morph_498_resized_lr_ud.jpeg,N
cropped_211_sperm_morph_56_resized_lr.jpeg,N
cropped_2125_sperm_morph_501_resized_lr.jpeg,N
cropped_2126_sperm_morph_501_resized_ud.jpeg,N
cropped_2127_sperm_morph_501_resized_lr_ud.jpeg,N
cropped_212_sperm_morph_56_resized_ud.jpeg,N
cropped_213_sperm_morph_56_resized_lr_ud.jpeg,N
cropped_2146_sperm_morph_507_resized_lr.jpeg,N
cropped_2147_sperm_morph_507_resized_ud.jpeg,N
cropped_2148_sperm_morph_507_resized_lr_ud.jpeg,N
cropped_2149_sperm_morph_508_resized_lr.jpeg,N
cropped_2150_sperm_morph_508_resized_ud.jpeg,N
cropped_2151_sperm_morph_508_resized_lr_ud.jpeg,N
cropped_2155_sperm_morph_510_resized_lr.jpeg,N
cropped_2156_sperm_morph_510_resized_ud.jpeg,N
cropped_2157_sperm_morph_510_resized_lr_ud.jpeg,N
cropped_2173_sperm_morph_513_resized_lr.jpeg,N
cropped_2174_sperm_morph_513_resized_ud.jpeg,N
cropped_2175_sperm_morph_513_resized_lr_ud.jpeg,N
cropped_2182_sperm_morph_515_resized_lr.jpeg,N
cropped_2183_sperm_morph_515_resized_ud.jpeg,N
cropped_2184_sperm_morph_515_resized_lr_ud.jpeg,N
cropped_2197_sperm_morph_518_resized_lr.jpeg,N
cropped_2198_sperm_morph_518_resized_ud.jpeg,N
cropped_2199_sperm_morph_518_resized_lr_ud.jpeg,N
cropped_21_sperm_morph_07_resized_lr_ud.jpeg,N
cropped_2200_sperm_morph_519_resized_lr.jpeg,N
cropped_2201_sperm_morph_519_resized_ud.jpeg,N
cropped_2202_sperm_morph_519_resized_lr_ud.jpeg,N
cropped_2203_sperm_morph_519_resized_lr.jpeg,N
cropped_2204_sperm_morph_519_resized_ud.jpeg,N
cropped_2205_sperm_morph_519_resized_lr_ud.jpeg,N
cropped_2206_sperm_morph_520_resized_lr.jpeg,N
cropped_2207_sperm_morph_520_resized_ud.jpeg,N
cropped_2208_sperm_morph_520_resized_lr_ud.jpeg,N
cropped_2233_sperm_morph_525_resized_lr.jpeg,N
cropped_2234_sperm_morph_525_resized_ud.jpeg,N
cropped_2235_sperm_morph_525_resized_lr_ud.jpeg,N
cropped_2293_sperm_morph_534_resized_lr.jpeg,N
cropped_2294_sperm_morph_534_resized_ud.jpeg,N
cropped_2295_sperm_morph_534_resized_lr_ud.jpeg,N
cropped_2305_sperm_morph_537_resized_lr.jpeg,N
cropped_2306_sperm_morph_537_resized_ud.jpeg,N
cropped_2307_sperm_morph_537_resized_lr_ud.jpeg,N
cropped_2335_sperm_morph_544_resized_lr.jpeg,N
cropped_2336_sperm_morph_544_resized_ud.jpeg,N
cropped_2337_sperm_morph_544_resized_lr_ud.jpeg,N
cropped_235_sperm_morph_60_resized_lr.jpeg,N
cropped_2362_sperm_morph_550_resized_lr.jpeg,N
cropped_2363_sperm_morph_550_resized_ud.jpeg,N
cropped_2364_sperm_morph_550_resized_lr_ud.jpeg,N
cropped_236_sperm_morph_60_resized_ud.jpeg,N
cropped_2371_sperm_morph_553_resized_lr.jpeg,N
cropped_2372_sperm_morph_553_resized_ud.jpeg,N
cropped_2373_sperm_morph_553_resized_lr_ud.jpeg,N
cropped_2374_sperm_morph_553_resized_lr.jpeg,N
cropped_2375_sperm_morph_553_resized_ud.jpeg,N
cropped_2376_sperm_morph_553_resized_lr_ud.jpeg,N
cropped_237_sperm_morph_60_resized_lr_ud.jpeg,N
cropped_2392_sperm_morph_557_resized_lr.jpeg,N
cropped_2393_sperm_morph_557_resized_ud.jpeg,N
cropped_2394_sperm_morph_557_resized_lr_ud.jpeg,N
cropped_2404_sperm_morph_561_resized_lr.jpeg,N
cropped_2405_sperm_morph_561_resized_ud.jpeg,N
cropped_2406_sperm_morph_561_resized_lr_ud.jpeg,N
cropped_2407_sperm_morph_562_resized_lr.jpeg,N
cropped_2408_sperm_morph_562_resized_ud.jpeg,N
cropped_2409_sperm_morph_562_resized_lr_ud.jpeg,N
cropped_2410_sperm_morph_563_resized_lr.jpeg,N
cropped_2411_sperm_morph_563_resized_ud.jpeg,N
cropped_2412_sperm_morph_563_resized_lr_ud.jpeg,N
cropped_241_sperm_morph_61_resized_lr.jpeg,N
cropped_2425_sperm_morph_565_resized_lr.jpeg,N
cropped_2426_sperm_morph_565_resized_ud.jpeg,N
cropped_2427_sperm_morph_565_resized_lr_ud.jpeg,N
cropped_242_sperm_morph_61_resized_ud.jpeg,N
cropped_2437_sperm_morph_569_resized_lr.jpeg,N
cropped_2438_sperm_morph_569_resized_ud.jpeg,N
cropped_2439_sperm_morph_569_resized_lr_ud.jpeg,N
cropped_243_sperm_morph_61_resized_lr_ud.jpeg,N
cropped_2440_sperm_morph_570_resized_lr.jpeg,N
cropped_2441_sperm_morph_570_resized_ud.jpeg,N
cropped_2442_sperm_morph_570_resized_lr_ud.jpeg,N
cropped_2446_sperm_morph_571_resized_lr.jpeg,N
cropped_2447_sperm_morph_571_resized_ud.jpeg,N
cropped_2448_sperm_morph_571_resized_lr_ud.jpeg,N
cropped_2464_sperm_morph_575_resized_lr.jpeg,N
cropped_2465_sperm_morph_575_resized_ud.jpeg,N
cropped_2466_sperm_morph_575_resized_lr_ud.jpeg,N
cropped_2467_sperm_morph_575_resized_lr.jpeg,N
cropped_2468_sperm_morph_575_resized_ud.jpeg,N
cropped_2469_sperm_morph_575_resized_lr_ud.jpeg,N
cropped_2485_sperm_morph_579_resized_lr.jpeg,N
cropped_2486_sperm_morph_579_resized_ud.jpeg,N
cropped_2487_sperm_morph_579_resized_lr_ud.jpeg,N
cropped_2491_sperm_morph_580_resized_lr.jpeg,N
cropped_2492_sperm_morph_580_resized_ud.jpeg,N
cropped_2493_sperm_morph_580_resized_lr_ud.jpeg,N
cropped_2500_sperm_morph_583_resized_lr.jpeg,N
cropped_2501_sperm_morph_583_resized_ud.jpeg,N
cropped_2502_sperm_morph_583_resized_lr_ud.jpeg,N
cropped_2506_sperm_morph_584_resized_lr.jpeg,N
cropped_2507_sperm_morph_584_resized_ud.jpeg,N
cropped_2508_sperm_morph_584_resized_lr_ud.jpeg,N
cropped_2518_sperm_morph_587_resized_lr.jpeg,N
cropped_2519_sperm_morph_587_resized_ud.jpeg,N
cropped_2520_sperm_morph_587_resized_lr_ud.jpeg,N
cropped_2521_sperm_morph_587_resized_lr.jpeg,N
cropped_2522_sperm_morph_587_resized_ud.jpeg,N
cropped_2523_sperm_morph_587_resized_lr_ud.jpeg,N
cropped_2524_sperm_morph_588_resized_lr.jpeg,N
cropped_2525_sperm_morph_588_resized_ud.jpeg,N
cropped_2526_sperm_morph_588_resized_lr_ud.jpeg,N
cropped_2539_sperm_morph_591_resized_lr.jpeg,N
cropped_2540_sperm_morph_591_resized_ud.jpeg,N
cropped_2541_sperm_morph_591_resized_lr_ud.jpeg,N
cropped_2545_sperm_morph_592_resized_lr.jpeg,N
cropped_2546_sperm_morph_592_resized_ud.jpeg,N
cropped_2547_sperm_morph_592_resized_lr_ud.jpeg,N
cropped_2548_sperm_morph_592_resized_lr.jpeg,N
cropped_2549_sperm_morph_592_resized_ud.jpeg,N
cropped_2550_sperm_morph_592_resized_lr_ud.jpeg,N
cropped_2554_sperm_morph_593_resized_lr.jpeg,N
cropped_2555_sperm_morph_593_resized_ud.jpeg,N
cropped_2556_sperm_morph_593_resized_lr_ud.jpeg,N
cropped_2560_sperm_morph_595_resized_lr.jpeg,N
cropped_2561_sperm_morph_595_resized_ud.jpeg,N
cropped_2562_sperm_morph_595_resized_lr_ud.jpeg,N
cropped_2566_sperm_morph_596_resized_lr.jpeg,N
cropped_2567_sperm_morph_596_resized_ud.jpeg,N
cropped_2568_sperm_morph_596_resized_lr_ud.jpeg,N
cropped_2569_sperm_morph_596_resized_lr.jpeg,N
cropped_2570_sperm_morph_596_resized_ud.jpeg,N
cropped_2571_sperm_morph_596_resized_lr_ud.jpeg,N
cropped_2572_sperm_morph_597_resized_lr.jpeg,N
cropped_2573_sperm_morph_597_resized_ud.jpeg,N
cropped_2574_sperm_morph_597_resized_lr_ud.jpeg,N
cropped_2578_sperm_morph_599_resized_lr.jpeg,N
cropped_2579_sperm_morph_599_resized_ud.jpeg,N
cropped_2580_sperm_morph_599_resized_lr_ud.jpeg,N
cropped_2581_sperm_morph_600_resized_lr.jpeg,N
cropped_2582_sperm_morph_600_resized_ud.jpeg,N
cropped_2583_sperm_morph_600_resized_lr_ud.jpeg,N
cropped_2584_sperm_morph_601_resized_lr.jpeg,N
cropped_2585_sperm_morph_601_resized_ud.jpeg,N
cropped_2586_sperm_morph_601_resized_lr_ud.jpeg,N
cropped_2590_sperm_morph_601_resized_lr.jpeg,N
cropped_2591_sperm_morph_601_resized_ud.jpeg,N
cropped_2592_sperm_morph_601_resized_lr_ud.jpeg,N
cropped_25_sperm_morph_09_resized_lr.jpeg,N
cropped_2602_sperm_morph_603_resized_lr.jpeg,N
cropped_2603_sperm_morph_603_resized_ud.jpeg,N
cropped_2604_sperm_morph_603_resized_lr_ud.jpeg,N
cropped_2614_sperm_morph_606_resized_lr.jpeg,N
cropped_2615_sperm_morph_606_resized_ud.jpeg,N
cropped_2616_sperm_morph_606_resized_lr_ud.jpeg,N
cropped_2620_sperm_morph_608_resized_lr.jpeg,N
cropped_2621_sperm_morph_608_resized_ud.jpeg,N
cropped_2622_sperm_morph_608_resized_lr_ud.jpeg,N
cropped_2626_sperm_morph_610_resized_lr.jpeg,N
cropped_2627_sperm_morph_610_resized_ud.jpeg,N
cropped_2628_sperm_morph_610_resized_lr_ud.jpeg,N
cropped_2641_sperm_morph_614_resized_lr.jpeg,N
cropped_2642_sperm_morph_614_resized_ud.jpeg,N
cropped_2643_sperm_morph_614_resized_lr_ud.jpeg,N
cropped_2662_sperm_morph_620_resized_lr.jpeg,N
cropped_2663_sperm_morph_620_resized_ud.jpeg,N
cropped_2664_sperm_morph_620_resized_lr_ud.jpeg,N
cropped_2665_sperm_morph_621_resized_lr.jpeg,N
cropped_2666_sperm_morph_621_resized_ud.jpeg,N
cropped_2667_sperm_morph_621_resized_lr_ud.jpeg,N
cropped_2671_sperm_morph_623_resized_lr.jpeg,N
cropped_2672_sperm_morph_623_resized_ud.jpeg,N
cropped_2673_sperm_morph_623_resized_lr_ud.jpeg,N
cropped_2680_sperm_morph_625_resized_lr.jpeg,N
cropped_2681_sperm_morph_625_resized_ud.jpeg,N
cropped_2682_sperm_morph_625_resized_lr_ud.jpeg,N
cropped_2686_sperm_morph_627_resized_lr.jpeg,N
